Timestamp,Action,Symbol,Side,Price,RSI,ATR,EMA,GridLevel,DistanceMoved,RequiredDistance,LotSize,Drawdown_Percent,Balance,Equity,Notes
2026-03-16 17:49:27,Market Snapshot,XAUUSD,,4993.92000,58.08,6.61421,5068.51658,,,,,,,,
